,lat,long
72622,40.70698,-74.01383
72623,40.66889,-73.93045
72624,40.6283,-73.92619
72625,40.70948,-73.94081
72626,40.76502,-73.98198
72627,40.73637,-73.99746
72628,40.68537,-73.8775
72629,40.59836,-73.95417
72630,40.71525,-73.94742
72631,40.76096,-73.95964
72632,40.7347,-73.95727
72633,40.73105,-74.00541
72634,40.73633,-73.92641
72635,40.77188,-73.91555
72636,40.67173,-73.98303
72637,40.76483,-73.95801
72638,40.76137,-73.96042
72639,40.73858,-73.98882
72640,40.6678,-73.92526
72641,40.70866,-73.94116
72642,40.68211,-73.9236
72643,40.64464,-73.94807
72644,40.73305,-73.98668
72645,40.85362,-73.82949
72646,40.73747,-73.95289
72647,40.82523,-73.95383
72648,40.76095,-73.98668
72649,40.65309,-73.95523
72650,40.68121,-73.93038
72651,40.67889,-73.94326
72652,40.72972,-73.9875
72653,40.69902,-73.93102
72654,40.72342,-73.98871
72655,40.68717,-73.96015
72656,40.68043,-73.96781
72657,40.62857,-73.94828
72658,40.71631,-73.99694
72659,40.85338,-73.93061
72660,40.77455,-73.94982
72661,40.82323,-73.95494
72662,40.79061,-73.97335
72663,40.74654,-73.95778
72664,40.75653,-73.93268
72665,40.75093,-73.99675
72666,40.7816,-73.97638
72667,40.83057,-73.94582
72668,40.62257,-74.09984
72669,40.72595,-73.98218
72670,40.69795,-73.92162
72671,40.66616,-73.98904
72672,40.73524,-73.98441
72673,40.66754,-73.95265
72674,40.80285,-73.9657
72675,40.82117,-73.94306
72676,40.70617,-73.95055
72677,40.8272,-73.94137
72678,40.78174,-73.94829
72679,40.66198,-73.99785
72680,40.84707,-73.93541
72681,40.71111,-73.95141
72682,40.88837,-73.90939
72683,40.7452,-73.89086
72684,40.68602,-73.97386
72685,40.7965,-73.96179
72686,40.76307,-73.92247
72687,40.7368,-73.9925
72688,40.74716,-73.97607
72689,40.65774,-73.95202
72690,40.66012,-73.98343
72691,40.62862,-73.92629
72692,40.62868,-73.92739
72693,40.74451,-73.99226
72694,40.65216,-73.96119
72695,40.78583,-73.9768
72696,40.67831,-73.93903
72697,40.74911,-73.9877
72698,40.80582,-73.95355
72699,40.76859,-73.9872
72700,40.76599,-73.98388
72701,40.82244,-73.94773
72702,40.63421,-74.0263
72703,40.80311,-73.94858
72704,40.70054,-73.91185
72705,40.83746,-73.92268
72706,40.72137,-73.97786
72707,40.69067,-73.92643
72708,40.63378,-74.08726
72709,40.71495,-73.96321
72710,40.74501,-73.99725
72711,40.68863,-73.98935
72712,40.76436,-73.96471
72713,40.69371,-73.97076
72714,40.79771,-73.93449
72715,40.72369,-73.98998
72716,40.83368,-73.94314
72717,40.77372,-73.94803
72718,40.64985,-74.00207
72719,40.71599,-73.95514
72720,40.76974,-73.98743
72721,40.75819,-73.87504
72722,40.72403,-73.94306
72723,40.71602,-73.94645
72724,40.77915,-73.97794
72725,40.82939,-73.86514
72726,40.68293,-73.93437
72727,40.7127,-73.94048
72728,40.67416,-73.93854
72729,40.71109,-73.95918
72730,40.70963,-74.00759
72731,40.70928,-73.89795
72732,40.7595,-73.98967
72733,40.74268,-73.98401
72734,40.74592,-73.92399
72735,40.71116,-73.94014
72736,40.76146,-73.96649
72737,40.72625,-73.98173
72738,40.72321,-73.9433
72739,40.8484,-73.93972
72740,40.72696,-73.98406
72741,40.76041,-73.99496
72742,40.82355,-73.94881
72743,40.79879,-73.96721
72744,40.66852,-73.9425
72745,40.71193,-73.94266
72746,40.75273,-73.87144
72747,40.71915,-73.98546
72748,40.69882,-73.91771
72749,40.7034,-73.9296
72750,40.73572,-73.98735
72751,40.72522,-73.94563
72752,40.69181,-73.9463
72753,40.67352,-73.95633
72754,40.73351,-73.71299
72755,40.75711,-73.99665
72756,40.71978,-73.98424
72757,40.69561,-73.969
72758,40.68255,-73.96167
72759,40.65661,-73.96144
72760,40.73106,-73.98467
72761,40.75548,-73.99706
72762,40.80109,-73.97093
72763,40.75188,-73.97252
72764,40.8022,-73.95737
72765,40.84747,-73.94279
72766,40.68881,-73.92805
72767,40.68942,-73.9287
72768,40.70588,-73.90821
72769,40.71707,-73.99066
72770,40.77697,-73.97698
72771,40.7465,-73.97734
72772,40.75287,-73.97439
72773,40.71175,-73.96092
72774,40.72529,-73.97756
72775,40.71323,-73.9878
72776,40.76615,-73.91325
72777,40.76799,-73.91234
72778,40.85432,-73.93198
72779,40.67501,-73.95873
72780,40.71978,-73.98705
72781,40.72607,-74.00166
72782,40.77564,-73.9533
72783,40.72815,-74.00084
72784,40.72831,-73.98481
72785,40.87126,-73.91722
72786,40.8037,-73.96803
72787,40.66999,-73.94735
72788,40.79866,-73.94148
72789,40.70337,-73.93071
72790,40.63401,-73.93808
72791,40.78465,-73.94914
72792,40.76301,-73.96734
72793,40.72116,-73.99124
72794,40.67307,-73.97235
72795,40.7568,-73.88894
72796,40.74568,-73.98324
72797,40.71924,-74.01165
72798,40.7139,-74.00621
72799,40.78385,-73.97466
72800,40.79893,-73.96769
72801,40.67968,-73.90764
72802,40.82497,-73.94595
72803,40.73983,-74.00102
72804,40.74088,-73.98285
72805,40.71032,-73.9517
72806,40.75763,-73.91389
72807,40.74534,-73.95557
72808,40.67763,-73.95943
72809,40.70727,-73.94025
72810,40.68251,-73.91944
72811,40.80773,-73.95977
72812,40.82725,-73.9453
72813,40.68053,-74.00387
72814,40.7786,-73.98554
72815,40.77875,-73.9875
72816,40.72767,-73.98452
72817,40.76541,-73.92009
72818,40.73798,-73.99963
72819,40.69498,-73.94237
72820,40.70496,-73.93689
72821,40.64685,-74.01097
72822,40.77964,-73.95474
72823,40.76693,-73.95911
72824,40.73809,-73.98215
72825,40.69504,-73.94807
72826,40.7012,-73.92682
72827,40.77843,-73.95191
72828,40.76326,-73.99142
72829,40.71879,-73.99586
72830,40.77532,-73.95132
72831,40.71297,-73.98561
72832,40.81646,-73.9369
72833,40.76404,-73.91174
72834,40.71435,-73.98924
72835,40.74537,-73.88337
72836,40.70374,-73.93016
72837,40.63682,-73.9676
72838,40.69856,-73.93087
72839,40.70145,-73.93798
72840,40.80096,-73.96671
72841,40.72612,-73.99043
72842,40.68426,-73.91939
72843,40.7298,-73.9791
72844,40.67068,-73.76711
72845,40.72027,-73.98565
72846,40.64291,-73.97928
72847,40.6924,-73.96042
72848,40.69472,-73.99856
72849,40.77799,-73.98205
72850,40.76152,-73.92254
72851,40.76436,-73.92628
72852,40.7696,-73.95275
72853,40.71342,-73.99045
72854,40.71369,-73.95523
72855,40.75601,-73.98909
72856,40.72948,-73.98856
72857,40.81773,-73.86164
72858,40.71263,-73.9591
72859,40.69999,-73.93863
72860,40.74041,-74.00141
72861,40.72689,-73.98676
72862,40.68623,-73.91374
72863,40.74026,-74.00091
72864,40.75744,-73.99269
72865,40.72903,-73.98938
72866,40.68793,-73.92179
72867,40.72184,-73.98165
72868,40.6394,-73.95136
72869,40.71383,-73.95273
72870,40.8294,-73.94695
72871,40.72613,-73.98062
72872,40.7851,-73.95254
72873,40.71323,-73.94866
72874,40.69474,-73.83038
72875,40.66406,-73.9949
72876,40.75547,-73.96467
72877,40.7818,-73.95122
72878,40.67677,-73.94804
72879,40.68347,-73.97971
72880,40.79401,-73.96432
72881,40.68821,-73.9187
72882,40.69872,-73.78614
72883,40.64487,-73.94919
72884,40.72904,-73.97946
72885,40.7657,-73.92469
72886,40.72195,-73.98797
72887,40.72792,-74.00323
72888,40.74648,-73.97726
72889,40.72367,-73.98131
72890,40.76366,-73.99438
72891,40.68665,-73.99151
72892,40.74469,-73.97443
72893,40.72361,-73.94123
72894,40.74854,-73.91338
72895,40.75215,-74.00426
72896,40.62419,-73.96287
72897,40.65918,-73.83038
72898,40.69562,-73.94734
72899,40.71179,-73.96092
72900,40.7633,-73.98591
72901,40.72828,-73.98602
72902,40.73248,-73.95237
72903,40.77205,-73.98924
72904,40.74789,-73.98953
72905,40.73464,-73.95413
72906,40.65685,-73.95287
72907,40.72623,-73.98452
72908,40.74068,-74.00279
72909,40.75731,-73.98435
72910,40.7796,-73.94806
72911,40.68498,-73.97856
72912,40.68173,-73.87314
72913,40.76389,-73.99072
72914,40.72271,-73.99545
72915,40.67902,-73.96101
72916,40.81951,-73.93715
72917,40.80255,-73.95347
72918,40.60676,-73.96012
72919,40.72249,-73.98042
72920,40.71894,-73.95713
72921,40.68528,-73.92296
72922,40.73932,-74.00382
72923,40.64697,-73.96465
72924,40.72564,-73.94885
72925,40.82855,-73.94033
72926,40.65869,-73.95652
72927,40.71795,-73.94273
72928,40.80458,-73.94888
72929,40.67649,-73.94657
72930,40.72075,-74.00982
72931,40.71681,-73.9408
72932,40.7148,-73.99248
72933,40.64779,-74.0846
72934,40.66872,-73.95362
72935,40.75589,-73.99729
72936,40.72917,-73.98517
72937,40.79802,-73.94003
72938,40.67455,-73.93968
72939,40.67521,-74.01103
72940,40.76685,-73.91762
72941,40.76517,-73.96665
72942,40.73008,-74.0005
72943,40.69162,-73.99252
72944,40.72756,-73.98588
72945,40.69589,-73.96261
72946,40.74921,-73.9037
72947,40.71764,-73.95689
72948,40.67786,-73.97412
72949,40.69784,-73.9284
72950,40.68879,-73.98127
72951,40.71006,-73.95726
72952,40.72214,-73.99793
72953,40.68552,-73.95328
72954,40.81281,-73.95882
72955,40.80171,-73.95303
72956,40.76258,-73.92141
72957,40.76069,-73.99068
72958,40.77866,-73.98065
72959,40.66301,-73.95487
72960,40.67858,-73.97902
72961,40.84957,-73.93959
72962,40.73977,-73.85777
72963,40.73464,-74.00084
72964,40.71186,-73.95098
72965,40.67912,-73.9506
72966,40.77065,-73.95205
72967,40.67017,-73.94852
72968,40.77127,-73.95175
72969,40.71848,-73.99091
72970,40.72135,-73.98915
72971,40.76914,-73.92118
72972,40.7083,-74.00415
72973,40.72001,-73.75402
72974,40.67916,-74.00467
72975,40.65336,-73.95305
72976,40.6787,-73.99857
72977,40.74073,-73.87591
72978,40.67397,-73.98237
72979,40.69333,-73.94184
72980,40.74262,-73.98063
72981,40.72014,-73.95496
72982,40.78709,-73.97755
72983,40.72781,-73.98398
72984,40.72979,-73.98905
72985,40.67589,-73.95196
72986,40.71872,-73.9603
72987,40.70828,-73.94572
72988,40.80449,-73.94743
72989,40.76643,-73.95809
72990,40.71412,-73.73008
72991,40.7172,-73.95983
72992,40.80316,-73.95447
72993,40.72976,-73.98245
72994,40.68233,-73.91001
72995,40.78406,-73.95294
72996,40.7571,-73.92792
72997,40.67374,-73.97976
72998,40.68222,-73.95284
72999,40.75758,-73.9206
73000,40.70821,-73.95187
73001,40.75167,-73.89171
73002,40.70428,-74.01067
73003,40.6328,-74.02748
73004,40.85289,-73.93508
73005,40.677,-73.92363
73006,40.85041,-73.92645
73007,40.68522,-73.97856
73008,40.72714,-73.95088
73009,40.82305,-73.94555
73010,40.68477,-73.97833
73011,40.74766,-73.88949
73012,40.78322,-73.97435
73013,40.69428,-73.90679
73014,40.63461,-74.03164
73015,40.69492,-73.94485
73016,40.71871,-73.95862
73017,40.7936,-73.97442
73018,40.75819,-73.93213
73019,40.62859,-74.12272
73020,40.76707,-73.91473
73021,40.74576,-73.98146
73022,40.59852,-73.95481
73023,40.7316,-73.98543
73024,40.68697,-73.91592
73025,40.66567,-73.99509
73026,40.70498,-73.92115
73027,40.67255,-73.94914
73028,40.75679,-73.99547
73029,40.67376,-73.98195
73030,40.66687,-73.95662
73031,40.60514,-74.07367
73032,40.71151,-73.96665
73033,40.75594,-73.96874
73034,40.82424,-73.91316
73035,40.83401,-73.94254
73036,40.76366,-73.98849
73037,40.83591,-73.94777
73038,40.73842,-73.98008
73039,40.77442,-73.91465
73040,40.76942,-73.96705
73041,40.76414,-73.99296
73042,40.71358,-73.95906
73043,40.7252,-74.01054
73044,40.74491,-73.83355
73045,40.67168,-73.74744
73046,40.76443,-73.99219
73047,40.759,-73.98894
73048,40.668,-73.98702
73049,40.66882,-73.95396
73050,40.85845,-73.92861
73051,40.74454,-73.92394
73052,40.77114,-73.90968
73053,40.68861,-73.95548
73054,40.64272,-73.97418
73055,40.7229,-73.98313
73056,40.7644,-73.9693
73057,40.80706,-73.94665
73058,40.7599,-73.98542
73059,40.84874,-73.94202
73060,40.7411,-74.00184
73061,40.68978,-73.95826
73062,40.74509,-73.98268
73063,40.66159,-73.94129
73064,40.7553,-73.88702
73065,40.76512,-73.92431
73066,40.67807,-74.01397
73067,40.77858,-73.95059
73068,40.79494,-73.96545
73069,40.76574,-73.95875
73070,40.69473,-73.93437
73071,40.8005,-73.96211
73072,40.72672,-73.9517
73073,40.72612,-73.95691
73074,40.59078,-74.07504
73075,40.70757,-73.95387
73076,40.7149,-73.80916
73077,40.64279,-74.00515
73078,40.80086,-73.93979
73079,40.68901,-73.90768
73080,40.76163,-73.97113
73081,40.69472,-73.98337
73082,40.64109,-73.97503
73083,40.74524,-73.8876
73084,40.83118,-73.94325
73085,40.77603,-73.95573
73086,40.68807,-73.93634
73087,40.64745,-73.94413
73088,40.77506,-73.95335
73089,40.69109,-73.99654
73090,40.83168,-73.91977
73091,40.69306,-73.94475
73092,40.6893,-73.94573
73093,40.77354,-73.82371
73094,40.6943,-73.93935
73095,40.63462,-74.08136
73096,40.68082,-73.92162
73097,40.65511,-74.001
73098,40.72923,-73.98197
73099,40.70468,-73.92481
73100,40.77202,-73.91292
73101,40.71399,-73.95363
73102,40.739,-74.00115
73103,40.75377,-73.97223
73104,40.67914,-74.0063
73105,40.70991,-73.91832
73106,40.8315,-73.92047
73107,40.67294,-73.95943
73108,40.71483,-73.99287
73109,40.70794,-73.94532
73110,40.68215,-73.97372
73111,40.68705,-73.91425
73112,40.66179,-73.95879
73113,40.71335,-74.00687
73114,40.74482,-73.99882
73115,40.65774,-73.99927
73116,40.79701,-73.96933
73117,40.749,-73.97961
73118,40.76105,-73.82317
73119,40.80541,-73.93658
73120,40.69158,-73.95958
73121,40.72291,-73.94781
73122,40.70987,-73.98689
73123,40.71097,-73.9533
73124,40.69061,-73.99264
73125,40.71913,-73.99835
73126,40.60434,-74.0169
73127,40.78785,-73.94249
73128,40.71395,-73.91373
73129,40.71859,-73.95284
73130,40.73082,-73.86796
73131,40.76646,-73.9676
73132,40.64555,-74.00995
73133,40.67904,-73.94191
73134,40.86918,-73.8905
73135,40.66459,-73.98553
73136,40.64397,-73.96907
73137,40.76422,-73.98188
73138,40.60859,-73.99331
73139,40.82521,-73.94159
73140,40.71703,-73.96509
73141,40.75159,-73.89437
73142,40.71225,-73.95757
73143,40.70529,-73.93883
73144,40.69029,-73.92277
73145,40.7196,-73.98133
73146,40.6858,-73.90734
73147,40.76126,-73.97628
73148,40.7186,-73.95997
73149,40.84664,-73.93977
73150,40.63179,-74.16122
73151,40.60444,-74.01725
73152,40.78648,-73.97923
73153,40.68231,-73.91252
73154,40.74371,-73.90877
73155,40.82932,-73.94575
73156,40.7623,-73.99096
73157,40.72765,-73.99881
73158,40.79497,-73.9477
73159,40.74121,-73.98139
73160,40.85655,-73.90377
73161,40.67289,-73.98316
73162,40.62422,-74.09316
73163,40.69907,-73.85161
73164,40.76165,-73.90839
73165,40.71794,-73.9595
73166,40.76125,-73.96449
73167,40.81367,-73.95133
73168,40.77839,-73.97613
73169,40.69028,-73.95195
73170,40.82826,-73.94589
73171,40.75363,-73.88151
73172,40.73739,-73.92397
73173,40.76506,-73.93234
73174,40.8347,-73.94487
73175,40.75664,-73.97191
73176,40.71848,-73.99756
73177,40.80497,-73.94952
73178,40.76155,-73.98687
73179,40.74825,-73.94095
73180,40.67104,-73.99362
73181,40.67833,-73.89338
73182,40.73307,-73.91995
73183,40.71331,-73.99015
73184,40.71707,-73.95982
73185,40.60809,-74.0727
73186,40.70742,-73.93754
73187,40.70744,-73.94681
73188,40.69374,-73.912
73189,40.68708,-73.91237
73190,40.80381,-73.95055
73191,40.73272,-73.91826
73192,40.73291,-73.9196
73193,40.73981,-74.00031
73194,40.66122,-73.88672
73195,40.85265,-73.93247
73196,40.60687,-73.98349
73197,40.64588,-73.97831
73198,40.66916,-73.9371
73199,40.71474,-73.95476
73200,40.69273,-73.90719
73201,40.7876,-73.94139
73202,40.75978,-73.97159
73203,40.74443,-73.88613
73204,40.73214,-73.98783
73205,40.72774,-74.00161
73206,40.68969,-73.96682
73207,40.66505,-73.95445
73208,40.67853,-73.88991
73209,40.68352,-73.92557
73210,40.72831,-73.98873
73211,40.7975,-73.93556
73212,40.75857,-73.89298
73213,40.68861,-73.92941
73214,40.67984,-73.84403
73215,40.81809,-73.94168
73216,40.71782,-73.96318
73217,40.83921,-73.93535
73218,40.71846,-73.9616
73219,40.71653,-73.96276
73220,40.71536,-73.94058
73221,40.75272,-73.99682
73222,40.7286,-73.95169
73223,40.72257,-73.98884
73224,40.68475,-73.92897
73225,40.67641,-73.95736
73226,40.72603,-73.98469
73227,40.72197,-74.00633
73228,40.64187,-73.97376
73229,40.66289,-73.99815
73230,40.74497,-73.91752
73231,40.83913,-73.9461
73232,40.61204,-73.95501
73233,40.84442,-73.94039
73234,40.72345,-73.94642
73235,40.63571,-73.92398
73236,40.80405,-73.96375
73237,40.65465,-73.96158
73238,40.72743,-73.85068
73239,40.71473,-73.99091
73240,40.70073,-73.91714
73241,40.66876,-73.98448
73242,40.71117,-73.98727
73243,40.82781,-73.94405
73244,40.81862,-73.95565
73245,40.728,-74.00265
73246,40.69752,-73.97419
73247,40.70665,-73.93894
73248,40.68831,-73.91866
73249,40.67237,-73.87651
73250,40.72107,-73.94316
73251,40.7265,-73.98878
73252,40.71925,-73.99301
73253,40.71033,-73.94921
73254,40.71124,-73.99456
73255,40.67985,-73.91061
73256,40.69205,-73.94334
73257,40.73925,-73.98084
73258,40.81449,-73.95842
73259,40.72764,-73.993
73260,40.73974,-73.99563
73261,40.83229,-73.94339
73262,40.68858,-73.95721
73263,40.829,-73.94803
73264,40.78654,-73.97663
73265,40.69029,-73.90623
73266,40.68337,-73.92996
73267,40.74711,-73.93917
73268,40.76305,-73.96704
73269,40.67487,-73.94051
73270,40.75522,-73.81259
73271,40.63779,-74.12274
73272,40.76451,-73.91182
73273,40.67988,-73.92229
73274,40.70223,-73.92959
73275,40.58591,-73.95099
73276,40.697,-73.93116
73277,40.65281,-73.96581
73278,40.66022,-73.98581
73279,40.76525,-73.86715
73280,40.7551,-73.99363
73281,40.71971,-73.98761
73282,40.76483,-73.96675
73283,40.7605,-73.92795
73284,40.70488,-73.94101
73285,40.69799,-73.90509
73286,40.69704,-73.90576
73287,40.68791,-73.95633
73288,40.71708,-73.99908
73289,40.74848,-73.97609
73290,40.76677,-73.9171
73291,40.69012,-73.99221
73292,40.69431,-73.97063
73293,40.75988,-73.96115
73294,40.71356,-73.95276
73295,40.68464,-73.92268
73296,40.78494,-73.94988
73297,40.76,-73.98962
73298,40.85197,-73.94074
73299,40.84305,-73.93877
73300,40.68307,-73.97981
73301,40.72107,-73.9834
73302,40.76314,-73.83
73303,40.67183,-73.78025
73304,40.80309,-73.96883
73305,40.69176,-73.94261
73306,40.65814,-73.97718
73307,40.80899,-73.94225
73308,40.67964,-73.90675
73309,40.74233,-74.0002
73310,40.68048,-73.90787
73311,40.67913,-73.90665
73312,40.57879,-74.11043
73313,40.71876,-73.94441
73314,40.67308,-73.95522
73315,40.81404,-73.93809
73316,40.70477,-73.93206
73317,40.75707,-73.81205
73318,40.67908,-73.96858
73319,40.76686,-73.98555
73320,40.74085,-74.00379
73321,40.843,-73.84806
73322,40.71655,-73.99042
73323,40.78046,-73.98818
73324,40.76431,-73.98859
73325,40.6878,-73.93915
73326,40.76322,-73.93047
73327,40.74265,-73.98066
73328,40.65891,-73.95887
73329,40.69749,-73.93153
73330,40.71779,-73.94632
73331,40.75703,-73.88368
73332,40.7046,-73.92198
73333,40.75251,-73.86401
73334,40.75312,-73.86479
73335,40.75295,-73.86465
73336,40.75287,-73.86435
73337,40.75144,-73.86418
73338,40.72528,-73.74738
73339,40.68493,-73.90882
73340,40.70234,-74.01047
73341,40.76398,-73.96581
73342,40.75044,-73.93961
73343,40.69861,-73.90728
73344,40.71254,-73.96183
73345,40.5788,-73.95719
73346,40.86222,-73.93052
73347,40.74505,-73.88148
73348,40.75325,-73.93538
73349,40.68663,-73.91538
73350,40.68936,-73.84114
73351,40.74633,-73.98694
73352,40.77255,-73.96323
73353,40.70333,-73.92933
73354,40.83705,-73.93843
73355,40.72205,-73.98132
73356,40.71436,-73.93949
73357,40.65683,-73.99959
73358,40.69987,-73.88952
73359,40.67843,-73.96125
73360,40.72177,-73.99205
73361,40.764,-73.98033
73362,40.71515,-73.95252
73363,40.83452,-73.93143
73364,40.74057,-74.00263
73365,40.83593,-73.93004
73366,40.77388,-73.94913
73367,40.73075,-73.95725
73368,40.74457,-73.92307
73369,40.71759,-73.95935
73370,40.71331,-73.83474
73371,40.81164,-73.94513
73372,40.68084,-73.98964
73373,40.71044,-73.9583
73374,40.69126,-73.99288
73375,40.67594,-73.89365
73376,40.65104,-73.96275
73377,40.72062,-73.98425
73378,40.72608,-73.98258
73379,40.74756,-73.91222
73380,40.75689,-73.997
73381,40.67716,-73.91418
73382,40.67707,-73.94834
73383,40.69167,-73.95381
73384,40.68993,-73.95287
73385,40.78167,-73.94734
73386,40.76179,-73.96199
73387,40.74891,-73.97887
73388,40.76452,-73.9874
73389,40.7648,-73.98879
73390,40.6439,-73.96866
73391,40.68832,-73.96366
73392,40.67295,-73.95883
73393,40.66072,-73.87638
73394,40.68746,-73.94648
73395,40.72434,-73.99532
73396,40.74016,-73.98735
73397,40.87993,-73.87195
73398,40.64715,-73.90447
73399,40.63457,-74.0325
73400,40.74248,-73.99568
73401,40.73709,-73.98027
73402,40.77825,-73.94719
73403,40.70923,-73.95205
73404,40.70199,-73.92035
73405,40.71081,-73.94965
73406,40.74688,-73.98701
73407,40.74968,-73.98951
73408,40.63255,-73.90742
73409,40.72822,-73.99239
73410,40.67066,-73.98671
73411,40.73182,-73.87579
73412,40.68013,-73.97451
73413,40.75654,-73.83146
73414,40.79167,-73.97421
73415,40.81061,-73.95125
73416,40.74253,-73.88962
73417,40.69322,-73.91268
73418,40.63285,-73.97483
73419,40.71452,-73.95451
73420,40.68209,-73.73662
73421,40.87188,-73.91936
73422,40.73419,-73.98726
73423,40.73629,-73.98753
73424,40.71072,-73.94382
73425,40.83767,-73.94171
73426,40.69401,-73.90578
73427,40.74161,-73.99435
73428,40.67656,-74.01656
73429,40.63164,-74.0292
73430,40.70794,-73.94404
73431,40.76833,-73.96156
73432,40.76509,-73.91026
73433,40.75524,-73.90768
73434,40.69639,-73.93724
73435,40.76044,-73.92955
73436,40.8232,-73.95463
73437,40.67563,-73.87866
73438,40.75988,-73.95097
73439,40.68221,-73.92614
73440,40.64105,-73.957
73441,40.72172,-74.0041
73442,40.68524,-73.97463
73443,40.77154,-73.95573
73444,40.71068,-73.96035
73445,40.79913,-73.9632
73446,40.66094,-73.94535
73447,40.87021,-73.86095
73448,40.57044,-74.11747
73449,40.82325,-73.95243
73450,40.76187,-73.92762
73451,40.76032,-73.95164
73452,40.70904,-73.9471
73453,40.81453,-73.96141
73454,40.71849,-73.95053
73455,40.71374,-73.98907
73456,40.73389,-74.00086
73457,40.68016,-73.91054
73458,40.70644,-73.94339
73459,40.67913,-73.98015
73460,40.71012,-74.00828
73461,40.68086,-73.9926
73462,40.80373,-73.93594
73463,40.84389,-73.94127
73464,40.68477,-73.908
73465,40.72909,-73.98986
73466,40.70374,-73.92497
73467,40.6802,-73.96504
73468,40.7115,-73.9952
73469,40.69466,-73.97151
73470,40.76006,-73.9408
73471,40.86737,-73.89415
73472,40.82197,-73.94948
73473,40.70438,-74.00856
73474,40.68892,-73.90495
73475,40.67426,-73.87969
73476,40.83604,-73.93099
73477,40.74681,-73.97911
73478,40.71895,-73.84249
73479,40.68235,-73.96128
73480,40.69308,-73.91882
73481,40.69166,-73.90314
73482,40.6865,-73.97494
73483,40.70615,-74.01719
73484,40.6743,-73.78471
73485,40.80765,-73.95244
73486,40.7323,-73.99433
73487,40.78757,-73.95402
73488,40.75102,-73.99841
73489,40.80076,-73.96236
73490,40.79902,-73.96692
73491,40.71876,-73.94341
73492,40.75321,-73.97132
73493,40.7275,-74.0
73494,40.7289,-73.98865
73495,40.69051,-73.91557
73496,40.67905,-73.97238
73497,40.69121,-73.92099
73498,40.71967,-73.98311
73499,40.65232,-73.96208
73500,40.73917,-73.86362
73501,40.75129,-73.99561
73502,40.70984,-73.9433
73503,40.67923,-74.00651
73504,40.67413,-73.9398
73505,40.67799,-73.94222
73506,40.66798,-73.95528
73507,40.78353,-73.97802
73508,40.67186,-73.93684
73509,40.7748,-73.97922
73510,40.65609,-73.95781
73511,40.73726,-73.8632
73512,40.73976,-74.00953
73513,40.77462,-73.91021
73514,40.69028,-73.94163
73515,40.77597,-73.97686
73516,40.78268,-73.94977
73517,40.75173,-73.9727
73518,40.74477,-73.98004
73519,40.6845,-73.95804
73520,40.69266,-73.9399
73521,40.72142,-73.98411
73522,40.76324,-73.77111
73523,40.69786,-73.93287
73524,40.71384,-73.94228
73525,40.65923,-73.96031
73526,40.81798,-73.93956
73527,40.76534,-73.98701
73528,40.64318,-73.96835
73529,40.79766,-73.94824
73530,40.78299,-73.98318
73531,40.68303,-73.96317
73532,40.69147,-73.76013
73533,40.83711,-73.94438
73534,40.77113,-73.90459
73535,40.71198,-73.94932
73536,40.69011,-73.96999
73537,40.74035,-73.91663
73538,40.89873,-73.86449
73539,40.714,-73.77787
73540,40.66561,-73.94156
73541,40.71813,-73.94931
73542,40.74805,-73.9868
73543,40.74677,-73.98698
73544,40.74776,-73.98668
73545,40.74796,-73.98814
73546,40.74731,-73.98821
73547,40.74636,-73.98681
73548,40.74793,-73.98834
73549,40.74826,-73.98873
73550,40.74825,-73.98853
73551,40.74657,-73.98691
73552,40.7474,-73.98685
73553,40.74649,-73.98723
73554,40.74796,-73.98788
73555,40.74653,-73.98717
73556,40.74706,-73.98689
73557,40.74643,-73.98729
73558,40.6701,-73.98151
73559,40.75869,-73.99068
73560,40.8331,-73.94347
73561,40.88316,-73.91151
73562,40.80454,-73.9645
73563,40.71412,-73.94447
73564,40.68754,-73.91411
73565,40.71594,-73.9573
73566,40.88455,-73.86587
73567,40.66094,-73.98652
73568,40.71166,-73.96054
73569,40.72294,-73.94902
73570,40.72619,-73.99019
73571,40.75532,-73.9654
73572,40.75311,-73.97306
73573,40.82733,-73.94937
73574,40.71049,-74.00869
73575,40.6832,-73.93469
73576,40.71353,-73.99925
73577,40.71077,-73.95159
73578,40.70741,-73.91421
73579,40.69392,-73.97114
73580,40.7368,-73.98518
73581,40.70739,-73.81327
73582,40.77127,-73.87123
73583,40.8067,-73.95621
73584,40.80554,-73.95586
73585,40.76502,-73.98702
73586,40.69475,-73.9405
73587,40.69312,-73.94073
73588,40.72884,-74.00285
73589,40.71432,-73.94751
73590,40.69219,-73.95851
73591,40.68486,-73.93822
73592,40.72407,-73.94762
73593,40.74995,-73.98602
73594,40.86302,-73.92982
73595,40.73343,-73.95282
73596,40.70738,-74.00493
73597,40.81304,-73.9456
73598,40.81274,-73.9455
73599,40.70753,-74.00514
73600,40.72003,-73.98588
73601,40.6663,-73.87448
73602,40.76119,-73.92379
73603,40.82165,-73.95593
73604,40.71735,-73.99956
73605,40.65626,-73.9577
73606,40.82434,-73.91377
73607,40.7109,-73.95916
73608,40.70805,-74.00581
73609,40.82065,-73.95444
73610,40.80386,-73.93618
73611,40.71908,-73.98379
73612,40.70656,-74.00499
73613,40.71262,-73.99592
73614,40.64135,-73.96811
73615,40.76535,-73.99252
73616,40.80389,-73.95712
73617,40.69244,-73.96626
73618,40.75373,-73.91902
73619,40.73294,-73.98847
73620,40.67839,-73.96791
73621,40.79114,-73.9671
73622,40.68872,-73.92425
